employee_id,rank,location,nationality,manager,department,grade_level,contract_type,flight_type,performance_flag,tenure_years,engage_sentiment_score,absence_days_past_6_months,engage_sentiment,nps_valid_from,sentiment_valid_from,crewnps
62ed7471-795f-4040-8c79-6a5f648541ef,Cabin Crew,Riyadh,INDIA,Manager 12,Ground Services,G2,Full-time,Mixed,High Performer,18.3,4.78,3,favorable,2023-05-05,2023-06-30,80.99
20666e24-cb0a-4a50-bad7-c9a36c5744a9,Cabin Crew,Abu Dhabi,USA,Manager 19,Inflight,G3,Part-time,Long-haul,Meets Expectations,1.4,1.36,1,unfavorable,2024-02-02,2024-03-30,30.0
20666e24-cb0a-4a50-bad7-c9a36c5744a9,Cabin Manager,Jeddah,PHILIPPINES,Manager 10,Inflight,G2,Contract,Mixed,Meets Expectations,3.6,4.03,1,favorable,2023-06-05,2024-10-08,62.58
20666e24-cb0a-4a50-bad7-c9a36c5744a9,Cabin Crew,Riyadh,INDIA,Manager 7,Training,G3,Full-time,Short-haul,Meets Expectations,3.8,3.52,1,favorable,2023-06-27,2024-12-20,42.41
098a9d3e-24e0-45e4-b0bc-3b020f834f7d,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 12,Ground Services,G2,Contract,Mixed,Meets Expectations,10.1,3.53,3,favorable,2023-04-11,2024-06-09,45.92
098a9d3e-24e0-45e4-b0bc-3b020f834f7d,Cabin Manager,Abu Dhabi,PHILIPPINES,Manager 20,Ground Services,G1,Full-time,Long-haul,Meets Expectations,1.8,4.05,1,favorable,2023-10-16,2023-11-17,53.39
9ee8c7c5-eb84-4bc6-b147-0ffb9f78611d,Cabin Manager,Dammam,CANADA,Manager 5,Operations,G1,Contract,Mixed,Meets Expectations,8.0,2.6,1,neutral,2023-04-24,2024-05-20,44.01
9ee8c7c5-eb84-4bc6-b147-0ffb9f78611d,Cabin Crew,Abu Dhabi,INDIA,Manager 16,Ground Services,G2,Contract,Short-haul,High Performer,17.7,2.6,0,neutral,2024-02-28,2024-02-13,48.76
9ee8c7c5-eb84-4bc6-b147-0ffb9f78611d,Cabin Crew,Riyadh,PHILIPPINES,Manager 9,Inflight,G3,Part-time,Long-haul,Meets Expectations,9.2,2.15,2,unfavorable,2024-06-08,2023-04-03,30.0
9ee8c7c5-eb84-4bc6-b147-0ffb9f78611d,Cabin Crew,Jeddah,CANADA,Manager 7,Ground Services,G3,Full-time,Long-haul,Meets Expectations,12.0,3.39,1,neutral,2024-09-15,2024-03-03,52.72
9ee8c7c5-eb84-4bc6-b147-0ffb9f78611d,Cabin Crew,Dammam,CANADA,Manager 20,Ground Services,G1,Part-time,Mixed,High Performer,6.2,4.72,3,favorable,2024-03-25,2024-12-29,83.42
5af0221f-8dcd-42c9-8d57-0b1ccac48a0e,Cabin Crew,Abu Dhabi,INDIA,Manager 14,Inflight,G1,Contract,Long-haul,Meets Expectations,11.7,4.7,2,favorable,2024-02-03,2023-09-22,62.96
5af0221f-8dcd-42c9-8d57-0b1ccac48a0e,Cabin Crew,Abu Dhabi,CANADA,Manager 11,Training,G1,Full-time,Long-haul,Meets Expectations,0.9,3.81,1,favorable,2024-12-14,2023-09-23,59.31
47dd219d-ba1d-444e-b7a0-0b570606f65c,Cabin Crew,Abu Dhabi,INDIA,Manager 7,Operations,G3,Contract,Long-haul,High Performer,6.2,4.62,3,favorable,2024-06-22,2024-08-20,67.35
47dd219d-ba1d-444e-b7a0-0b570606f65c,Cabin Crew,Riyadh,INDIA,Manager 10,Operations,G3,Contract,Short-haul,Meets Expectations,6.6,4.85,1,favorable,2023-09-18,2024-09-17,69.89
1eab722b-6116-43ff-88a3-f4b445c73820,Cabin Crew,Dammam,UAE,Manager 9,Training,G1,Contract,Long-haul,Meets Expectations,2.9,4.18,1,favorable,2024-12-07,2024-08-16,54.64
1eab722b-6116-43ff-88a3-f4b445c73820,Cabin Crew,Riyadh,PHILIPPINES,Manager 4,Inflight,G2,Contract,Mixed,High Performer,0.4,2.63,2,neutral,2024-09-20,2023-11-17,41.81
1eab722b-6116-43ff-88a3-f4b445c73820,Cabin Crew,Dammam,UK,Manager 16,Operations,G3,Part-time,Mixed,High Performer,4.9,2.93,2,neutral,2023-06-06,2024-08-25,51.19
1eab722b-6116-43ff-88a3-f4b445c73820,Cabin Crew,Jeddah,INDIA,Manager 10,Training,G1,Contract,Long-haul,Meets Expectations,0.3,4.73,1,favorable,2023-09-03,2023-08-10,73.43
bc31417d-3cb0-4230-9a4f-b5731823cd35,Cabin Crew,Riyadh,PHILIPPINES,Manager 19,Training,G2,Part-time,Mixed,Meets Expectations,2.4,3.68,2,favorable,2024-06-16,2023-04-21,50.67
bc31417d-3cb0-4230-9a4f-b5731823cd35,Cabin Manager,Riyadh,CANADA,Manager 17,Training,G3,Contract,Long-haul,Low Performer,2.5,4.28,1,favorable,2023-12-13,2023-07-25,50.27
bc31417d-3cb0-4230-9a4f-b5731823cd35,Cabin Crew,Jeddah,USA,Manager 9,Operations,G2,Full-time,Mixed,Low Performer,30.0,1.46,1,unfavorable,2023-10-10,2024-05-04,42.16
bc31417d-3cb0-4230-9a4f-b5731823cd35,Cabin Crew,Dammam,INDIA,Manager 13,Operations,G2,Contract,Long-haul,Meets Expectations,1.8,1.78,1,unfavorable,2024-07-23,2023-08-11,30.0
46226f1c-d224-4e94-99b8-7c8ec07f2916,Cabin Manager,Abu Dhabi,CANADA,Manager 1,Operations,G3,Contract,Long-haul,High Performer,8.6,2.38,2,unfavorable,2024-08-25,2023-08-30,34.85
46226f1c-d224-4e94-99b8-7c8ec07f2916,Cabin Crew,Jeddah,CANADA,Manager 2,Operations,G1,Full-time,Long-haul,Meets Expectations,0.3,1.75,1,unfavorable,2023-05-29,2024-06-08,30.0
46226f1c-d224-4e94-99b8-7c8ec07f2916,Cabin Crew,Abu Dhabi,CANADA,Manager 13,Ground Services,G2,Full-time,Short-haul,Meets Expectations,3.8,4.63,0,favorable,2024-12-21,2024-09-17,61.32
46226f1c-d224-4e94-99b8-7c8ec07f2916,Cabin Crew,Abu Dhabi,CANADA,Manager 9,Training,G1,Contract,Mixed,Meets Expectations,3.8,1.87,2,unfavorable,2023-09-04,2024-01-16,30.0
316c5a62-829e-4eab-8469-c4908dc66f72,Cabin Crew,Jeddah,CANADA,Manager 7,Ground Services,G3,Contract,Long-haul,High Performer,5.0,3.23,3,neutral,2024-03-06,2024-09-20,50.98
316c5a62-829e-4eab-8469-c4908dc66f72,Cabin Manager,Dammam,INDIA,Manager 16,Training,G2,Part-time,Short-haul,Meets Expectations,8.3,1.34,2,unfavorable,2024-03-15,2023-08-23,36.98
316c5a62-829e-4eab-8469-c4908dc66f72,Cabin Crew,Abu Dhabi,UK,Manager 19,Operations,G2,Full-time,Short-haul,Meets Expectations,7.2,1.62,4,unfavorable,2023-05-16,2024-11-10,30.0
e3f30fca-32f6-456c-b7e5-62bcc2bc58aa,Cabin Crew,Jeddah,UAE,Manager 7,Operations,G2,Full-time,Long-haul,High Performer,7.2,1.99,0,unfavorable,2024-12-04,2024-03-24,44.29
e3f30fca-32f6-456c-b7e5-62bcc2bc58aa,Cabin Crew,Riyadh,CANADA,Manager 6,Ground Services,G2,Part-time,Long-haul,Meets Expectations,2.8,4.93,1,favorable,2023-04-08,2023-04-24,65.66
e3f30fca-32f6-456c-b7e5-62bcc2bc58aa,Cabin Crew,Riyadh,CANADA,Manager 18,Inflight,G2,Contract,Long-haul,Meets Expectations,6.5,4.19,0,favorable,2023-10-25,2024-10-08,64.16
e3f30fca-32f6-456c-b7e5-62bcc2bc58aa,Cabin Crew,Riyadh,UAE,Manager 19,Operations,G3,Contract,Long-haul,Meets Expectations,3.4,3.69,1,favorable,2023-08-31,2024-05-04,40.19
e3f30fca-32f6-456c-b7e5-62bcc2bc58aa,Cabin Crew,Jeddah,INDIA,Manager 11,Inflight,G2,Full-time,Long-haul,High Performer,0.3,4.67,3,favorable,2024-12-12,2024-06-01,56.57
faac7351-08bf-4f91-a201-8b62ddad4c43,Cabin Crew,Riyadh,PHILIPPINES,Manager 12,Training,G3,Part-time,Mixed,High Performer,11.0,4.82,3,favorable,2024-04-07,2024-07-04,74.02
faac7351-08bf-4f91-a201-8b62ddad4c43,Flight Manager,Abu Dhabi,USA,Manager 10,Ground Services,G1,Contract,Long-haul,Low Performer,11.0,2.81,2,neutral,2023-04-24,2024-10-29,49.06
faac7351-08bf-4f91-a201-8b62ddad4c43,Cabin Crew,Riyadh,USA,Manager 13,Inflight,G3,Full-time,Long-haul,Meets Expectations,1.9,2.31,1,unfavorable,2024-08-27,2023-11-02,36.55
faac7351-08bf-4f91-a201-8b62ddad4c43,Cabin Crew,Riyadh,PHILIPPINES,Manager 12,Inflight,G2,Contract,Mixed,Meets Expectations,12.3,2.26,1,unfavorable,2023-12-07,2024-04-29,35.88
faac7351-08bf-4f91-a201-8b62ddad4c43,Cabin Crew,Abu Dhabi,INDIA,Manager 10,Operations,G1,Contract,Short-haul,Meets Expectations,7.1,1.14,1,unfavorable,2024-04-13,2024-03-11,30.0
872588cc-5947-465d-b416-3f103f696ae0,Cabin Crew,Riyadh,USA,Manager 20,Inflight,G3,Contract,Mixed,High Performer,2.6,2.12,4,unfavorable,2024-10-11,2024-05-19,31.54
872588cc-5947-465d-b416-3f103f696ae0,Cabin Crew,Abu Dhabi,UAE,Manager 18,Inflight,G3,Full-time,Short-haul,Meets Expectations,2.0,2.42,2,unfavorable,2023-11-28,2023-04-20,30.0
872588cc-5947-465d-b416-3f103f696ae0,Cabin Crew,Riyadh,PHILIPPINES,Manager 4,Training,G3,Part-time,Short-haul,High Performer,18.5,1.15,3,unfavorable,2024-10-25,2023-05-25,30.0
872588cc-5947-465d-b416-3f103f696ae0,Cabin Crew,Abu Dhabi,UK,Manager 5,Ground Services,G2,Part-time,Mixed,Meets Expectations,6.2,4.53,0,favorable,2024-02-26,2023-09-03,67.91
872588cc-5947-465d-b416-3f103f696ae0,Cabin Crew,Riyadh,INDIA,Manager 5,Operations,G2,Contract,Long-haul,High Performer,2.4,4.39,1,favorable,2024-07-28,2024-12-13,64.48
de8fe6b8-5406-4276-9fff-7a1df61725ae,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 12,Operations,G3,Part-time,Short-haul,High Performer,5.1,2.01,0,unfavorable,2024-02-26,2024-05-10,37.53
de8fe6b8-5406-4276-9fff-7a1df61725ae,Cabin Manager,Jeddah,USA,Manager 3,Inflight,G3,Contract,Long-haul,Meets Expectations,4.2,4.21,1,favorable,2023-07-29,2024-10-12,57.44
de8fe6b8-5406-4276-9fff-7a1df61725ae,Cabin Crew,Abu Dhabi,INDIA,Manager 8,Training,G1,Full-time,Mixed,Meets Expectations,3.7,4.18,3,favorable,2024-03-07,2024-10-21,51.14
de8fe6b8-5406-4276-9fff-7a1df61725ae,Cabin Crew,Riyadh,UAE,Manager 2,Inflight,G2,Full-time,Short-haul,Meets Expectations,5.2,2.34,2,unfavorable,2023-07-12,2024-04-26,30.0
de8fe6b8-5406-4276-9fff-7a1df61725ae,Cabin Crew,Riyadh,INDIA,Manager 18,Inflight,G2,Full-time,Long-haul,High Performer,3.9,3.79,3,favorable,2024-06-25,2024-05-25,54.06
f3d87781-6c88-4fa5-8fc0-dbf91e1c8b75,Flight Manager,Dammam,INDIA,Manager 9,Operations,G1,Contract,Short-haul,Meets Expectations,5.3,2.16,5,unfavorable,2024-05-14,2023-07-14,38.46
f3d87781-6c88-4fa5-8fc0-dbf91e1c8b75,Cabin Crew,Abu Dhabi,UAE,Manager 13,Inflight,G3,Part-time,Short-haul,High Performer,11.9,1.28,3,unfavorable,2024-03-07,2024-08-28,30.0
f3d87781-6c88-4fa5-8fc0-dbf91e1c8b75,Cabin Crew,Jeddah,CANADA,Manager 7,Inflight,G3,Full-time,Mixed,Low Performer,25.0,3.02,0,neutral,2024-09-11,2024-09-13,51.45
f3d87781-6c88-4fa5-8fc0-dbf91e1c8b75,Flight Manager,Abu Dhabi,UAE,Manager 10,Training,G1,Contract,Long-haul,Low Performer,6.2,2.75,2,neutral,2024-09-29,2023-06-04,51.77
4c1c6721-1898-4e9c-af7c-8eefeef4afc5,Cabin Manager,Abu Dhabi,INDIA,Manager 9,Operations,G3,Part-time,Long-haul,Meets Expectations,13.1,1.55,4,unfavorable,2024-12-04,2024-07-02,30.0
4c1c6721-1898-4e9c-af7c-8eefeef4afc5,Cabin Manager,Jeddah,UAE,Manager 15,Ground Services,G3,Part-time,Short-haul,High Performer,9.8,2.96,1,neutral,2023-07-28,2024-05-28,54.18
4c1c6721-1898-4e9c-af7c-8eefeef4afc5,Cabin Crew,Abu Dhabi,CANADA,Manager 5,Training,G1,Part-time,Long-haul,Meets Expectations,1.7,4.8,1,favorable,2023-06-24,2024-07-30,64.97
2218b3f6-d8c7-449b-993d-125b5a3008a8,Cabin Crew,Jeddah,PHILIPPINES,Manager 12,Training,G1,Contract,Short-haul,Low Performer,13.5,3.93,1,favorable,2023-11-09,2023-06-11,51.44
2218b3f6-d8c7-449b-993d-125b5a3008a8,Cabin Crew,Jeddah,UAE,Manager 1,Training,G1,Contract,Mixed,High Performer,0.4,3.96,3,favorable,2024-04-04,2023-10-15,51.35
2218b3f6-d8c7-449b-993d-125b5a3008a8,Cabin Manager,Abu Dhabi,UAE,Manager 12,Operations,G3,Contract,Mixed,High Performer,2.0,4.03,0,favorable,2024-01-14,2024-12-01,68.82
917dc094-192c-439d-88e9-6e6fd3e48d57,Cabin Crew,Abu Dhabi,INDIA,Manager 6,Inflight,G1,Full-time,Long-haul,High Performer,5.1,3.98,5,favorable,2024-07-26,2024-03-30,53.0
917dc094-192c-439d-88e9-6e6fd3e48d57,Cabin Crew,Riyadh,PHILIPPINES,Manager 19,Ground Services,G3,Contract,Mixed,Meets Expectations,3.7,1.08,1,unfavorable,2024-03-19,2024-09-23,30.0
917dc094-192c-439d-88e9-6e6fd3e48d57,Cabin Crew,Riyadh,UK,Manager 19,Operations,G2,Full-time,Mixed,Meets Expectations,3.9,4.7,2,favorable,2023-08-17,2024-07-28,58.94
917dc094-192c-439d-88e9-6e6fd3e48d57,Cabin Manager,Dammam,UK,Manager 16,Inflight,G2,Full-time,Long-haul,Meets Expectations,7.9,4.32,1,favorable,2024-10-26,2024-09-01,60.23
a9e0e5e9-4953-447a-999f-c0e76faf7fd7,Cabin Crew,Dammam,USA,Manager 19,Training,G1,Full-time,Short-haul,High Performer,1.1,2.1,1,unfavorable,2024-04-27,2023-12-02,38.27
a9e0e5e9-4953-447a-999f-c0e76faf7fd7,Cabin Crew,Abu Dhabi,UAE,Manager 3,Operations,G3,Contract,Mixed,Meets Expectations,20.1,3.21,2,neutral,2023-07-25,2024-06-05,49.98
a9e0e5e9-4953-447a-999f-c0e76faf7fd7,Cabin Crew,Jeddah,UAE,Manager 10,Inflight,G3,Full-time,Long-haul,Meets Expectations,2.9,3.46,2,neutral,2023-06-29,2024-11-22,46.03
c3dd7008-dc71-45ee-b0e3-ffe3a0490611,Cabin Crew,Dammam,PHILIPPINES,Manager 18,Ground Services,G3,Contract,Long-haul,High Performer,15.0,1.53,1,unfavorable,2023-07-08,2023-09-20,30.0
c3dd7008-dc71-45ee-b0e3-ffe3a0490611,Cabin Crew,Abu Dhabi,CANADA,Manager 13,Ground Services,G1,Contract,Long-haul,Meets Expectations,2.4,2.02,2,unfavorable,2024-10-12,2024-09-03,30.0
c3dd7008-dc71-45ee-b0e3-ffe3a0490611,Cabin Crew,Dammam,UK,Manager 18,Inflight,G3,Full-time,Mixed,Meets Expectations,4.6,1.09,1,unfavorable,2023-06-11,2024-04-11,30.0
c3dd7008-dc71-45ee-b0e3-ffe3a0490611,Cabin Crew,Jeddah,USA,Manager 3,Operations,G3,Full-time,Mixed,Meets Expectations,3.0,4.46,1,favorable,2025-01-01,2024-12-25,56.66
b8f67b3b-6a5c-428e-9824-8aafc128ed01,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 3,Training,G3,Full-time,Short-haul,Low Performer,5.6,1.1,2,unfavorable,2024-10-10,2023-12-01,30.0
b8f67b3b-6a5c-428e-9824-8aafc128ed01,Cabin Crew,Jeddah,UAE,Manager 12,Inflight,G2,Contract,Short-haul,Meets Expectations,1.0,2.27,1,unfavorable,2024-11-15,2024-12-05,30.0
b8f67b3b-6a5c-428e-9824-8aafc128ed01,Cabin Crew,Abu Dhabi,UK,Manager 20,Training,G3,Contract,Short-haul,High Performer,2.6,1.31,4,unfavorable,2024-07-01,2023-09-05,30.0
b8f67b3b-6a5c-428e-9824-8aafc128ed01,Cabin Crew,Dammam,USA,Manager 7,Ground Services,G2,Full-time,Short-haul,High Performer,0.4,4.13,1,favorable,2023-12-06,2024-04-17,61.42
b8f67b3b-6a5c-428e-9824-8aafc128ed01,Cabin Crew,Riyadh,INDIA,Manager 8,Inflight,G3,Full-time,Short-haul,Meets Expectations,4.6,4.7,1,favorable,2023-07-11,2023-09-05,61.19
55f0b2fd-f101-4090-af4e-5d53103360c8,Cabin Crew,Dammam,UK,Manager 9,Ground Services,G3,Part-time,Short-haul,Meets Expectations,16.4,3.25,2,neutral,2023-04-01,2024-01-17,56.4
55f0b2fd-f101-4090-af4e-5d53103360c8,Cabin Crew,Dammam,USA,Manager 14,Training,G3,Full-time,Long-haul,Low Performer,0.2,1.56,1,unfavorable,2024-02-18,2024-09-18,30.0
55f0b2fd-f101-4090-af4e-5d53103360c8,Cabin Crew,Riyadh,PHILIPPINES,Manager 5,Training,G2,Part-time,Short-haul,High Performer,5.4,3.23,1,neutral,2024-07-25,2023-11-03,45.96
55f0b2fd-f101-4090-af4e-5d53103360c8,Cabin Crew,Riyadh,INDIA,Manager 19,Inflight,G3,Part-time,Mixed,Meets Expectations,7.5,4.08,3,favorable,2023-07-11,2024-12-15,65.37
acc68b15-2236-45c8-ba42-30be77329c56,Flight Manager,Abu Dhabi,USA,Manager 16,Inflight,G1,Contract,Short-haul,High Performer,1.2,3.87,1,favorable,2024-04-01,2024-10-05,70.2
acc68b15-2236-45c8-ba42-30be77329c56,Cabin Crew,Abu Dhabi,USA,Manager 12,Inflight,G3,Contract,Mixed,High Performer,1.6,3.97,2,favorable,2023-05-19,2024-12-15,60.06
acc68b15-2236-45c8-ba42-30be77329c56,Cabin Manager,Jeddah,UAE,Manager 4,Ground Services,G2,Part-time,Short-haul,Meets Expectations,1.1,2.12,3,unfavorable,2024-03-27,2024-05-26,30.0
acc68b15-2236-45c8-ba42-30be77329c56,Cabin Crew,Jeddah,CANADA,Manager 8,Training,G2,Part-time,Long-haul,Meets Expectations,1.8,1.29,2,unfavorable,2024-01-16,2024-05-10,30.0
acc68b15-2236-45c8-ba42-30be77329c56,Cabin Crew,Dammam,UK,Manager 7,Training,G1,Full-time,Long-haul,Meets Expectations,0.6,1.6,0,unfavorable,2023-12-01,2024-10-08,30.0
a559c05e-2fea-4218-85c4-78206321ab86,Cabin Manager,Riyadh,UAE,Manager 15,Ground Services,G1,Part-time,Mixed,Low Performer,2.3,4.82,1,favorable,2023-04-05,2023-12-17,65.76
a559c05e-2fea-4218-85c4-78206321ab86,Cabin Crew,Jeddah,INDIA,Manager 6,Inflight,G1,Full-time,Short-haul,Meets Expectations,2.3,3.45,3,neutral,2024-01-17,2023-09-07,41.7
a559c05e-2fea-4218-85c4-78206321ab86,Cabin Crew,Dammam,CANADA,Manager 5,Operations,G2,Contract,Long-haul,Meets Expectations,8.2,3.91,2,favorable,2023-09-22,2024-03-12,65.1
a559c05e-2fea-4218-85c4-78206321ab86,Cabin Crew,Riyadh,USA,Manager 14,Inflight,G3,Full-time,Long-haul,Meets Expectations,8.1,4.6,2,favorable,2024-01-21,2024-07-21,53.3
a559c05e-2fea-4218-85c4-78206321ab86,Cabin Crew,Abu Dhabi,UAE,Manager 13,Operations,G3,Contract,Short-haul,Meets Expectations,8.0,4.41,2,favorable,2023-06-16,2023-05-04,57.08
aafdec16-d60d-49a3-a2b8-e6d20fbb7b2b,Cabin Manager,Dammam,CANADA,Manager 10,Operations,G1,Part-time,Mixed,Meets Expectations,4.2,1.87,3,unfavorable,2023-11-08,2024-03-29,30.0
aafdec16-d60d-49a3-a2b8-e6d20fbb7b2b,Cabin Manager,Abu Dhabi,UK,Manager 18,Ground Services,G1,Part-time,Mixed,Meets Expectations,2.0,1.23,0,unfavorable,2024-01-28,2024-12-13,30.0
ce1dac02-71ec-4ed9-8f46-342cc83b99ba,Flight Manager,Jeddah,INDIA,Manager 4,Training,G3,Part-time,Mixed,Meets Expectations,2.6,4.7,3,favorable,2023-10-16,2023-06-04,68.34
ce1dac02-71ec-4ed9-8f46-342cc83b99ba,Cabin Crew,Jeddah,PHILIPPINES,Manager 8,Training,G1,Full-time,Long-haul,High Performer,1.9,4.93,4,favorable,2024-10-20,2024-12-11,68.21
ce1dac02-71ec-4ed9-8f46-342cc83b99ba,Cabin Manager,Riyadh,UAE,Manager 11,Training,G3,Contract,Short-haul,High Performer,4.4,3.27,2,neutral,2024-10-29,2024-08-28,42.13
ce1dac02-71ec-4ed9-8f46-342cc83b99ba,Cabin Manager,Dammam,INDIA,Manager 17,Training,G3,Contract,Long-haul,Meets Expectations,13.9,4.55,4,favorable,2024-01-26,2023-12-23,57.82
31d22966-3c16-4847-9596-28905458dd45,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 18,Ground Services,G3,Contract,Long-haul,Meets Expectations,1.7,1.93,1,unfavorable,2023-10-22,2024-11-02,30.0
31d22966-3c16-4847-9596-28905458dd45,Cabin Crew,Riyadh,UAE,Manager 11,Operations,G3,Contract,Long-haul,Meets Expectations,3.1,1.44,2,unfavorable,2024-12-12,2023-08-28,30.0
0996fd44-eef1-477d-ba7c-a053ca9f0217,Cabin Manager,Jeddah,INDIA,Manager 16,Training,G2,Contract,Long-haul,Low Performer,5.3,3.0,2,neutral,2024-05-23,2023-10-03,31.88
0996fd44-eef1-477d-ba7c-a053ca9f0217,Cabin Crew,Jeddah,INDIA,Manager 12,Operations,G3,Full-time,Short-haul,Meets Expectations,9.3,4.24,2,favorable,2023-12-23,2023-05-03,50.15
0996fd44-eef1-477d-ba7c-a053ca9f0217,Cabin Manager,Dammam,CANADA,Manager 13,Ground Services,G1,Contract,Long-haul,High Performer,1.5,3.62,2,favorable,2024-06-30,2024-02-17,53.96
0996fd44-eef1-477d-ba7c-a053ca9f0217,Cabin Crew,Abu Dhabi,UAE,Manager 16,Inflight,G1,Part-time,Long-haul,Low Performer,1.6,3.55,3,favorable,2023-12-24,2024-02-09,42.57
02036dad-24f2-4074-a327-5a7e5488add6,Cabin Manager,Dammam,INDIA,Manager 1,Ground Services,G1,Contract,Mixed,Meets Expectations,10.8,1.07,1,unfavorable,2024-05-09,2024-05-02,30.0
02036dad-24f2-4074-a327-5a7e5488add6,Cabin Crew,Abu Dhabi,USA,Manager 16,Training,G1,Part-time,Long-haul,High Performer,0.4,2.27,1,unfavorable,2024-02-18,2024-03-07,32.66
02036dad-24f2-4074-a327-5a7e5488add6,Cabin Crew,Abu Dhabi,UAE,Manager 15,Inflight,G2,Full-time,Short-haul,Meets Expectations,4.7,4.76,4,favorable,2023-07-12,2023-07-06,66.92
02036dad-24f2-4074-a327-5a7e5488add6,Cabin Crew,Dammam,INDIA,Manager 6,Ground Services,G3,Full-time,Long-haul,Meets Expectations,9.8,1.54,0,unfavorable,2024-04-05,2023-11-02,30.0
2d50ea5c-eb0f-4171-aff7-9e5d3450be83,Cabin Manager,Riyadh,CANADA,Manager 12,Ground Services,G3,Part-time,Short-haul,High Performer,12.7,3.91,3,favorable,2024-09-14,2023-04-11,61.16
2d50ea5c-eb0f-4171-aff7-9e5d3450be83,Cabin Crew,Dammam,PHILIPPINES,Manager 8,Operations,G1,Contract,Short-haul,Meets Expectations,0.1,4.04,4,favorable,2023-11-09,2024-08-27,44.63
8aa88674-f68f-45b6-8423-a747a408d8c1,Cabin Crew,Dammam,PHILIPPINES,Manager 7,Ground Services,G1,Full-time,Short-haul,Meets Expectations,2.3,3.93,4,favorable,2023-05-09,2023-10-20,61.51
8aa88674-f68f-45b6-8423-a747a408d8c1,Cabin Crew,Jeddah,USA,Manager 2,Inflight,G1,Full-time,Mixed,High Performer,1.5,4.96,1,favorable,2024-04-17,2024-10-02,65.98
512f6fea-1b5c-48af-9e7c-1adf7babbb9a,Cabin Manager,Jeddah,UAE,Manager 12,Ground Services,G3,Full-time,Mixed,High Performer,4.2,2.64,3,neutral,2024-03-21,2024-01-06,30.0
512f6fea-1b5c-48af-9e7c-1adf7babbb9a,Cabin Crew,Dammam,CANADA,Manager 14,Training,G2,Contract,Long-haul,High Performer,5.0,3.73,2,favorable,2024-09-04,2023-10-13,59.86
512f6fea-1b5c-48af-9e7c-1adf7babbb9a,Cabin Manager,Dammam,INDIA,Manager 16,Operations,G2,Part-time,Long-haul,High Performer,30.0,1.77,2,unfavorable,2024-09-22,2023-12-06,41.83
512f6fea-1b5c-48af-9e7c-1adf7babbb9a,Cabin Crew,Jeddah,INDIA,Manager 11,Inflight,G2,Part-time,Long-haul,Meets Expectations,3.6,2.6,3,neutral,2024-07-12,2024-11-30,30.0
e2c37952-2d63-485f-8673-1cec3f4b4091,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 20,Inflight,G2,Contract,Short-haul,High Performer,4.0,2.97,1,neutral,2024-04-11,2023-04-19,44.03
e2c37952-2d63-485f-8673-1cec3f4b4091,Cabin Crew,Dammam,CANADA,Manager 9,Ground Services,G1,Full-time,Short-haul,High Performer,2.7,1.86,5,unfavorable,2023-10-06,2024-11-12,31.76
e2c37952-2d63-485f-8673-1cec3f4b4091,Cabin Crew,Riyadh,USA,Manager 10,Training,G3,Contract,Short-haul,High Performer,0.8,4.63,1,favorable,2023-05-28,2023-11-27,68.32
82637174-0285-4ee4-8b0e-30cfc32d3717,Cabin Manager,Riyadh,PHILIPPINES,Manager 17,Operations,G1,Contract,Long-haul,High Performer,1.8,3.86,6,favorable,2024-04-11,2023-07-04,56.91
82637174-0285-4ee4-8b0e-30cfc32d3717,Cabin Crew,Riyadh,PHILIPPINES,Manager 12,Inflight,G2,Part-time,Long-haul,Meets Expectations,1.4,2.14,2,unfavorable,2023-11-13,2024-07-14,30.0
82637174-0285-4ee4-8b0e-30cfc32d3717,Cabin Crew,Dammam,USA,Manager 6,Operations,G1,Contract,Long-haul,High Performer,8.1,1.54,0,unfavorable,2024-05-23,2023-11-08,37.94
82637174-0285-4ee4-8b0e-30cfc32d3717,Cabin Manager,Abu Dhabi,UAE,Manager 19,Ground Services,G2,Contract,Long-haul,Low Performer,3.9,2.15,3,unfavorable,2024-07-27,2024-06-18,30.0
82637174-0285-4ee4-8b0e-30cfc32d3717,Cabin Crew,Abu Dhabi,INDIA,Manager 11,Training,G3,Full-time,Mixed,Meets Expectations,1.8,3.49,4,neutral,2024-06-15,2024-05-19,49.3
5db40138-c17b-4de4-80de-99b9a124c0e0,Cabin Crew,Jeddah,UAE,Manager 9,Ground Services,G2,Full-time,Mixed,Meets Expectations,3.4,4.31,3,favorable,2024-04-29,2024-11-11,63.25
5db40138-c17b-4de4-80de-99b9a124c0e0,Cabin Manager,Dammam,CANADA,Manager 6,Operations,G1,Part-time,Mixed,High Performer,1.2,3.01,3,neutral,2023-05-21,2024-04-27,35.89
5d64a497-c172-4a6d-a8de-9c91f3fe552f,Cabin Crew,Abu Dhabi,UK,Manager 16,Ground Services,G3,Full-time,Long-haul,Meets Expectations,1.0,1.41,3,unfavorable,2023-07-22,2024-03-23,30.0
5d64a497-c172-4a6d-a8de-9c91f3fe552f,Cabin Crew,Dammam,UK,Manager 20,Operations,G2,Contract,Mixed,High Performer,9.8,2.0,3,unfavorable,2024-09-10,2024-04-02,34.12
